"Make","Model","Year","Engine_Fuel_Type","Engine_HP","Engine_Cylinders","Transmission_Type","Driven_Wheels","Number_of_Doors","Market_Category","Vehicle_Size","Vehicle_Style","highway_MPG","city_mpg","Popularity","MSRP","Factory_Tuner","Luxury","Performance","Flex_Fuel","Hatchback","Hybrid","Diesel","Exotic","Crossover","Age","log_MSRP","obs_number"
"Infiniti","G35","2006","regular",280,"6","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",23,17,190,33200,0,1,1,0,0,0,0,0,0,12,10.4103051549046,2240
"Infiniti","G35","2006","regular",280,"6","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Midsize","car",23,17,190,31450,0,1,1,0,0,0,0,0,0,12,10.3561542621286,2241
"Infiniti","G35","2006","regular",298,"6","MANUAL","rear wheel drive",4,"Luxury,High-Performance","Midsize","car",24,17,190,31200,0,1,1,0,0,0,0,0,0,12,10.3481733737976,2242
"Infiniti","G35","2007","regular",275,"6","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",23,16,190,33450,0,1,1,0,0,0,0,0,0,11,10.4178070655564,2243
"Infiniti","G35","2007","regular",306,"6","AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Midsize","car",24,17,190,33450,0,1,1,0,0,0,0,0,0,11,10.4178070655564,2244
"Infiniti","G35","2007","regular",306,"6","AUTOMATIC","all wheel drive",4,"Luxury","Midsize","car",23,17,190,33950,0,1,0,0,0,0,0,0,0,11,10.4326441329868,2245
"Infiniti","G35","2007","regular",293,"6","MANUAL","rear wheel drive",2,"Luxury,Performance","Midsize","car",23,17,190,34050,0,1,1,0,0,0,0,0,0,11,10.4355853115777,2246
"Infiniti","G35","2007","regular",306,"6","AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","car",24,17,190,31675,0,1,0,0,0,0,0,0,0,11,10.3632830051893,2247
"Infiniti","G35","2007","regular",306,"6","MANUAL","rear wheel drive",4,"Luxury,High-Performance","Midsize","car",25,17,190,32250,0,1,1,0,0,0,0,0,0,11,10.3812733222239,2248
"Infiniti","G35","2008","regular",306,"6","AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","car",24,17,190,32250,0,1,0,0,0,0,0,0,0,10,10.3812733222239,2249
"Infiniti","G35","2008","regular",306,"6","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Midsize","car",24,17,190,32700,0,1,1,0,0,0,0,0,0,10,10.3951303568853,2251
"Infiniti","G35","2008","regular",306,"6","MANUAL","rear wheel drive",4,"Luxury,High-Performance","Midsize","car",25,17,190,33050,0,1,1,0,0,0,0,0,0,10,10.4057768452798,2252
"Infiniti","G37 Convertible","2010","regular",325,"6","MANUAL","rear wheel drive",2,"Luxury,Performance","Midsize","car",24,16,190,46950,0,1,1,0,0,0,0,0,0,8,10.7568384846364,2253
"Infiniti","G37 Convertible","2010","regular",325,"6","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",25,17,190,49625,0,1,1,0,0,0,0,0,0,8,10.8122500179895,2254
"Infiniti","G37 Coupe","2010","regular",330,"6","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",27,19,190,37500,0,1,1,0,0,0,0,0,0,8,10.5320962119585,2255
"Infiniti","G37 Coupe","2010","regular",330,"6","AUTOMATIC","rear wheel drive",2,"Luxury","Midsize","car",27,19,190,36050,0,1,0,0,0,0,0,0,0,8,10.4926621427131,2256
"Infiniti","G37 Coupe","2010","regular",330,"6","AUTOMATIC","all wheel drive",2,"Luxury","Midsize","car",25,18,190,39150,0,1,0,0,0,0,0,0,0,8,10.5751557014189,2257
"Infiniti","G37 Coupe","2010","regular",330,"6","AUTOMATIC","rear wheel drive",2,"Luxury,High-Performance","Midsize","car",27,19,190,50550,0,1,1,0,0,0,0,0,0,8,10.8307182244486,2258
"Infiniti","G37 Coupe","2010","regular",330,"6","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Midsize","car",25,17,190,40400,0,1,1,0,0,0,0,0,0,8,10.6065850639492,2259
"Infiniti","G37 Sedan","2010","regular",328,"6","AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","car",27,19,190,33250,0,1,0,0,0,0,0,0,0,8,10.411810046084,2261
"Infiniti","G37 Sedan","2010","regular",328,"6","AUTOMATIC","all wheel drive",4,"Luxury","Midsize","car",25,18,190,39800,0,1,0,0,0,0,0,0,0,8,10.5916221912725,2262
"Infiniti","G37 Sedan","2010","regular",328,"6","MANUAL","rear wheel drive",4,"Luxury,High-Performance","Midsize","car",25,17,190,37000,0,1,1,0,0,0,0,0,0,8,10.5186731916264,2263
"Infiniti","G37 Sedan","2010","regular",328,"6","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Midsize","car",27,19,190,34450,0,1,1,0,0,0,0,0,0,8,10.4472642764418,2264
"Infiniti","G37","2008","regular",330,"6","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",24,18,190,35275,0,1,1,0,0,0,0,0,0,10,10.470929776721,2265
"Infiniti","G37","2009","regular",328,"6","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Midsize","car",26,18,190,33700,0,1,1,0,0,0,0,0,0,9,10.4252531163405,2267
"Infiniti","G37","2009","regular",328,"6","AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","car",26,18,190,33250,0,1,0,0,0,0,0,0,0,9,10.411810046084,2268
"Infiniti","G37","2009","regular",328,"6","MANUAL","rear wheel drive",4,"Luxury,High-Performance","Midsize","car",25,17,190,34250,0,1,1,0,0,0,0,0,0,9,10.4414418436904,2269
"Infiniti","G37","2009","regular",325,"6","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",25,17,190,43850,0,1,1,0,0,0,0,0,0,9,10.6885299978003,2270
"Infiniti","G37","2009","regular",328,"6","AUTOMATIC","all wheel drive",4,"Luxury","Midsize","car",25,18,190,35750,0,1,0,0,0,0,0,0,0,9,10.4843055481222,2271
"Infiniti","G37","2009","regular",330,"6","AUTOMATIC","all wheel drive",2,"Luxury","Midsize","car",25,18,190,38700,0,1,0,0,0,0,0,0,0,9,10.5635948790179,2272
"Infiniti","G37","2009","regular",330,"6","MANUAL","rear wheel drive",2,"Luxury,High-Performance","Midsize","car",25,17,190,37000,0,1,1,0,0,0,0,0,0,9,10.5186731916264,2273
"Infiniti","G37","2009","regular",325,"6","MANUAL","rear wheel drive",2,"Luxury,Performance","Midsize","car",24,16,190,43900,0,1,1,0,0,0,0,0,0,9,10.6896695990633,2275
"Pontiac","G3","2009","regular",106,"4","MANUAL","front wheel drive",4,"Hatchback","Compact","car",34,27,210,14335,0,0,0,0,1,0,0,0,0,9,9.57045937831747,2277
"Pontiac","G5","2007","regular",148,"4","MANUAL","front wheel drive",2,"N/A","Compact","car",31,22,210,14775,0,0,0,0,0,0,0,0,0,11,9.6006918422743,2278
"Pontiac","G5","2007","regular",173,"4","MANUAL","front wheel drive",2,"N/A","Compact","car",31,22,210,18425,0,0,0,0,0,0,0,0,0,11,9.82146371705754,2279
"Pontiac","G5","2008","regular",171,"4","MANUAL","front wheel drive",2,"N/A","Compact","car",32,22,210,19850,0,0,0,0,0,0,0,0,0,10,9.89595928611534,2280
"Pontiac","G5","2009","regular",155,"4","MANUAL","front wheel drive",2,"N/A","Compact","car",37,25,210,16980,0,0,0,0,0,0,0,0,0,9,9.73979145986534,2282
"Pontiac","G5","2009","regular",155,"4","MANUAL","front wheel drive",2,"N/A","Compact","car",35,25,210,20280,0,0,0,0,0,0,0,0,0,9,9.91739045770512,2283
"Pontiac","G6","2008","regular",252,"6","AUTOMATIC","front wheel drive",2,"Performance","Midsize","car",26,17,210,26755,0,0,1,0,0,0,0,0,0,10,10.1944766507454,2285
"Pontiac","G6","2008","regular",219,"6","AUTOMATIC","front wheel drive",2,"Performance","Midsize","car",26,17,210,23100,0,0,1,0,0,0,0,0,0,10,10.0475878965099,2286
"Pontiac","G6","2008","regular",252,"6","AUTOMATIC","front wheel drive",4,"Performance","Midsize","car",26,17,210,26960,0,0,1,0,0,0,0,0,0,10,10.2021095650262,2287
"Pontiac","G6","2008","regular",164,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",30,22,210,19527.5,0,0,0,0,0,0,0,0,0,10,9.87957900748445,2288
"Pontiac","G6","2008","regular",219,"6","AUTOMATIC","front wheel drive",4,"Performance","Midsize","car",26,17,210,23100,0,0,1,0,0,0,0,0,0,10,10.0475878965099,2289
"Pontiac","G6","2009","regular",252,"6","AUTOMATIC","front wheel drive",4,"Performance","Midsize","car",26,17,210,28820,0,0,1,0,0,0,0,0,0,9,10.2688248695535,2290
"Pontiac","G6","2009","regular",164,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",30,22,210,19882.5,0,0,0,0,0,0,0,0,0,9,9.89759522683129,2291
"Pontiac","G6","2009","regular",221,"6","AUTOMATIC","front wheel drive",4,"Performance","Midsize","car",26,17,210,24180,0,0,1,0,0,0,0,0,0,9,10.0932811241688,2292
"Pontiac","G6","2009","regular",252,"6","AUTOMATIC","front wheel drive",2,"Performance","Midsize","car",26,17,210,28720,0,0,1,0,0,0,0,0,0,9,10.2653490231622,2293
"Pontiac","G6","2009","regular",164,"4","AUTOMATIC","front wheel drive",2,"N/A","Midsize","car",33,22,210,22220,0,0,0,0,0,0,0,0,0,9,10.0087480631936,2295
"Pontiac","G6","2009","regular",217,"6","AUTOMATIC","front wheel drive",2,"N/A","Midsize","car",26,17,210,32300,0,0,0,0,0,0,0,0,0,9,10.3828225092107,2296
"Pontiac","G6","2009","regular",164,"4","AUTOMATIC","front wheel drive",4,"Flex Fuel","Midsize","car",30,22,210,21165,0,0,0,1,0,0,0,0,0,9,9.96010415295502,2297
"Pontiac","G6","2009","flex",219,"6","AUTOMATIC","front wheel drive",2,"Flex Fuel","Midsize","car",26,17,210,24610,0,0,0,1,0,0,0,0,0,9,10.1109081433851,2299
"Pontiac","G6","2009","regular",221,"6","AUTOMATIC","front wheel drive",2,"N/A","Midsize","car",26,17,210,31870,0,0,0,0,0,0,0,0,0,9,10.3694204074114,2300
"Pontiac","G6","2010","regular",164,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",30,22,210,21275,0,0,0,0,0,0,0,0,0,8,9.96528795344157,2301
"Genesis","G80","2017","regular",311,"6","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Large","car",28,18,21,41400,0,1,1,0,0,0,0,0,0,1,10.6310361598134,2302
"Genesis","G80","2017","regular",311,"6","AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","car",25,16,21,43900,0,1,1,0,0,0,0,0,0,1,10.6896695990633,2304
"Pontiac","G8","2008","regular",361,"8","AUTOMATIC","rear wheel drive",4,"High-Performance","Large","car",24,15,210,29310,0,0,1,0,0,0,0,0,0,10,10.2856840337049,2305
"Pontiac","G8","2008","regular",256,"6","AUTOMATIC","rear wheel drive",4,"Performance","Large","car",25,17,210,26910,0,0,1,0,0,0,0,0,0,10,10.200253243721,2306
"Pontiac","G8","2009","regular",355,"8","AUTOMATIC","rear wheel drive",4,"High-Performance","Large","car",24,15,210,31755,0,0,1,0,0,0,0,0,0,9,10.3658054722371,2307
"Pontiac","G8","2009","regular",256,"6","AUTOMATIC","rear wheel drive",4,"Performance","Large","car",25,17,210,28250,0,0,1,0,0,0,0,0,0,9,10.2488487365746,2308
"Pontiac","G8","2009","regular",415,"8","AUTOMATIC","rear wheel drive",4,"Factory Tuner,High-Performance","Large","car",20,13,210,37610,1,0,1,0,0,0,0,0,0,9,10.5350252514644,2309
"Mitsubishi","Galant","2011","regular",160,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",30,21,436,22799,0,0,0,0,0,0,0,0,0,7,10.0344719543315,2311
"Lamborghini","Gallardo","2012","regular",570,"10","MANUAL","all wheel drive",2,"Exotic,Factory Tuner,High-Performance","Compact","car",20,12,1158,242800,1,0,1,0,0,0,0,1,0,6,12.3999933381675,2313
"Lamborghini","Gallardo","2012","regular",550,"10","MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",20,12,1158,187900,0,0,1,0,0,0,0,1,0,6,12.1436651854016,2315
"Lamborghini","Gallardo","2013","regular",570,"10","AUTOMATED_MANUAL","all wheel drive",2,"Exotic,Factory Tuner,High-Performance","Compact","car",20,13,1158,242800,1,0,1,0,0,0,0,1,0,5,12.3999933381675,2318
"Lamborghini","Gallardo","2013","regular",550,"10","MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",20,12,1158,200700,0,0,1,0,0,0,0,1,0,5,12.2095665347844,2319
"Lamborghini","Gallardo","2014","regular",550,"10","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",20,12,1158,209500,0,0,1,0,0,0,0,1,0,4,12.2524790183443,2320
"Lamborghini","Gallardo","2014","regular",550,"10","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",20,14,1158,191900,0,0,1,0,0,0,0,1,0,4,12.1647296819958,2321
"Lamborghini","Gallardo","2014","regular",550,"10","MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",20,12,1158,191900,0,0,1,0,0,0,0,1,0,4,12.1647296819958,2323
"Lamborghini","Gallardo","2014","regular",570,"10","AUTOMATED_MANUAL","all wheel drive",2,"Exotic,Factory Tuner,High-Performance","Compact","car",20,13,1158,248750,1,0,1,0,0,0,0,1,0,4,12.4242036550208,2325
"Lamborghini","Gallardo","2014","regular",560,"10","MANUAL","all wheel drive",2,"Exotic,High-Performance","Compact","car",20,13,1158,213700,0,0,1,0,0,0,0,1,0,4,12.2723284413072,2326
"Lamborghini","Gallardo","2014","regular",570,"10","AUTOMATED_MANUAL","all wheel drive",2,"Exotic,Factory Tuner,High-Performance","Compact","car",20,14,1158,251600,1,0,1,0,0,0,0,1,0,4,12.4355958038084,2327
"Lamborghini","Gallardo","2014","regular",560,"10","AUTOMATED_MANUAL","all wheel drive",2,"Exotic,High-Performance","Compact","car",20,14,1158,202000,0,0,1,0,0,0,0,1,0,4,12.2160229763833,2328
"Lamborghini","Gallardo","2014","regular",560,"10","AUTOMATED_MANUAL","all wheel drive",2,"Exotic,High-Performance","Compact","car",20,13,1158,225400,0,0,1,0,0,0,0,1,0,4,12.3256318805878,2329
"Hyundai","Genesis Coupe","2014","regular",348,"6","MANUAL","rear wheel drive",2,"High-Performance","Midsize","car",24,16,1439,31375,0,0,1,0,0,0,0,0,0,4,10.3537666764341,2330
"Hyundai","Genesis Coupe","2014","regular",274,"4","AUTOMATIC","rear wheel drive",2,"Performance","Midsize","car",27,17,1439,27825,0,0,1,0,0,0,0,0,0,4,10.2336901761437,2332
"Hyundai","Genesis Coupe","2014","regular",274,"4","MANUAL","rear wheel drive",2,"Performance","Midsize","car",27,19,1439,27200,0,0,1,0,0,0,0,0,0,4,10.2109722522841,2333
"Hyundai","Genesis Coupe","2015","regular",348,"6","AUTOMATIC","rear wheel drive",2,"High-Performance","Midsize","car",25,16,1439,31275,0,0,1,0,0,0,0,0,0,3,10.3505743353351,2334
"Hyundai","Genesis Coupe","2015","regular",348,"6","MANUAL","rear wheel drive",2,"High-Performance","Midsize","car",24,16,1439,29883.3333333333,0,0,1,0,0,0,0,0,0,3,10.3050561903652,2335
"Hyundai","Genesis Coupe","2016","regular",348,"6","AUTOMATIC","rear wheel drive",2,"High-Performance","Midsize","car",25,16,1439,31550,0,0,1,0,0,0,0,0,0,2,10.3593288679694,2337
"Hyundai","Genesis","2014","regular",333,"6","AUTOMATIC","rear wheel drive",4,"Luxury","Large","car",27,18,1439,35200,0,1,0,0,0,0,0,0,0,4,10.4688013615862,2338
"Hyundai","Genesis","2014","regular",429,"8","AUTOMATIC","rear wheel drive",4,"Factory Tuner,Luxury,High-Performance","Large","car",23,15,1439,47400,1,1,1,0,0,0,0,0,0,4,10.7663775076832,2339
"Hyundai","Genesis","2015","regular",420,"8","AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Large","car",23,15,1439,51500,0,1,1,0,0,0,0,0,0,3,10.8493370866518,2340
"Hyundai","Genesis","2015","regular",311,"6","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Large","car",29,18,1439,38000,0,1,1,0,0,0,0,0,0,3,10.5453414387085,2341
"Hyundai","Genesis","2015","regular",311,"6","AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","car",25,16,1439,40500,0,1,1,0,0,0,0,0,0,3,10.6090572530946,2342
"Hyundai","Genesis","2016","regular",311,"6","AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","car",25,16,1439,41250,0,1,1,0,0,0,0,0,0,2,10.6274063917628,2343
"Hyundai","Genesis","2016","regular",420,"8","AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Large","car",23,15,1439,53850,0,1,1,0,0,0,0,0,0,2,10.8939576825845,2345
"Maserati","Ghibli","2015","regular",345,"6","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury,High-Performance","Midsize","car",25,15,238,69800,0,1,1,0,0,0,0,1,0,3,11.1533892887505,2347
"Maserati","Ghibli","2016","regular",404,"6","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury,High-Performance","Midsize","car",24,16,238,76050,0,1,1,0,0,0,0,1,0,2,11.2391462976874,2348
"Maserati","Ghibli","2016","regular",345,"6","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury,High-Performance","Midsize","car",24,17,238,70600,0,1,1,0,0,0,0,1,0,2,11.1647854234813,2349
"Maserati","Ghibli","2016","regular",404,"6","AUTOMATIC","all wheel drive",4,"Exotic,Luxury,High-Performance","Midsize","car",24,16,238,78550,0,1,1,0,0,0,0,1,0,2,11.2714906436838,2350
"Maserati","Ghibli","2017","regular",404,"6","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury,High-Performance","Midsize","car",24,16,238,77200,0,1,1,0,0,0,0,1,0,1,11.2541547360129,2351
"Maserati","Ghibli","2017","regular",345,"6","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury,High-Performance","Midsize","car",24,17,238,71600,0,1,1,0,0,0,0,1,0,1,11.1788503529487,2353
"Rolls-Royce","Ghost Series II","2016","regular",563,"12","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury,Performance","Large","car",21,13,86,312587.5,0,1,1,0,0,0,0,1,0,2,12.6526397089659,2355
"Rolls-Royce","Ghost","2012","regular",563,"12","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury,Performance","Large","car",20,13,86,270000,0,1,1,0,0,0,0,1,0,6,12.5061772379805,2356
"Rolls-Royce","Ghost","2013","regular",563,"12","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury,Performance","Large","car",21,13,86,276325,0,1,1,0,0,0,0,1,0,5,12.5293329881792,2357
"Rolls-Royce","Ghost","2014","regular",563,"12","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury,Performance","Large","car",21,13,86,283250,0,1,1,0,0,0,0,1,0,4,12.5540851788903,2358
"Mercedes-Benz","GL-Class","2014","diesel",240,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Diesel","Large","suv",26,19,617,63000,0,1,0,0,0,0,1,0,1,4,11.0508900053737,2359
"Mercedes-Benz","GL-Class","2014","regular",429,"8","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Large","suv",18,13,617,88600,0,1,1,0,0,0,0,0,1,4,11.3918871365932,2361
"Mercedes-Benz","GL-Class","2014","regular",550,"8","AUTOMATIC","all wheel drive",4,"Crossover,Factory Tuner,Luxury,High-Performance","Large","suv",17,13,617,118160,1,1,1,0,0,0,0,0,1,4,11.6797949172053,2362
"Mercedes-Benz","GL-Class","2015","regular",550,"8","AUTOMATIC","all wheel drive",4,"Crossover,Factory Tuner,Luxury,High-Performance","Large","suv",17,13,617,119450,1,1,1,0,0,0,0,0,1,3,11.690653152754,2363
"Mercedes-Benz","GL-Class","2015","regular",429,"8","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Large","suv",18,13,617,89950,0,1,1,0,0,0,0,0,1,3,11.4070092393787,2364
"Mercedes-Benz","GL-Class","2015","regular",362,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Large","suv",21,17,617,65200,0,1,0,0,0,0,0,0,1,3,11.0852147479147,2365
"Mercedes-Benz","GL-Class","2015","diesel",240,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Diesel","Large","suv",26,19,617,63600,0,1,0,0,0,0,1,0,1,3,11.0603687493282,2366
"Mercedes-Benz","GL-Class","2016","regular",429,"8","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Large","suv",18,13,617,89950,0,1,1,0,0,0,0,0,1,2,11.4070092393787,2367
"Mercedes-Benz","GL-Class","2016","diesel",240,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Diesel","Large","suv",26,19,617,63600,0,1,0,0,0,0,1,0,1,2,11.0603687493282,2368
"Mercedes-Benz","GL-Class","2016","regular",550,"8","AUTOMATIC","all wheel drive",4,"Crossover,Factory Tuner,Luxury,High-Performance","Large","suv",17,13,617,119450,1,1,1,0,0,0,0,0,1,2,11.690653152754,2370
"Mercedes-Benz","GLA-Class","2015","regular",208,"4","AUTOMATED_MANUAL","front wheel drive",4,"Crossover,Luxury","Compact","suv",35,25,617,31300,0,1,0,0,0,0,0,0,1,3,10.3513733765282,2371
"Mercedes-Benz","GLA-Class","2015","regular",208,"4","AUTOMATED_MANUAL","all wheel drive",4,"Crossover,Luxury","Compact","suv",32,24,617,33300,0,1,0,0,0,0,0,0,1,3,10.4133126759685,2372
"Mercedes-Benz","GLA-Class","2015","regular",355,"4","AUTOMATED_MANUAL","all wheel drive",4,"Crossover,Factory Tuner,Luxury,High-Performance","Compact","suv",29,23,617,48300,1,1,1,0,0,0,0,0,1,3,10.7851868396407,2373
"Mercedes-Benz","GLA-Class","2016","regular",375,"4","AUTOMATED_MANUAL","all wheel drive",4,"Crossover,Factory Tuner,Luxury,High-Performance","Compact","suv",29,22,617,49580,1,1,1,0,0,0,0,0,1,2,10.8113428055892,2374
"Mercedes-Benz","GLA-Class","2016","regular",208,"4","AUTOMATED_MANUAL","front wheel drive",4,"Crossover,Luxury","Compact","suv",35,25,617,32500,0,1,0,0,0,0,0,0,1,2,10.3889953683178,2375
"Mercedes-Benz","GLA-Class","2016","regular",208,"4","AUTOMATED_MANUAL","all wheel drive",4,"Crossover,Luxury","Compact","suv",32,24,617,34500,0,1,0,0,0,0,0,0,1,2,10.4487146030195,2376
"Mercedes-Benz","GLA-Class","2017","regular",375,"4","AUTOMATIC","all wheel drive",4,"Crossover,Factory Tuner,Luxury,High-Performance","Compact","suv",28,22,617,49900,1,1,1,0,0,0,0,0,1,1,10.8177762817396,2377
"Mercedes-Benz","GLA-Class","2017","regular",208,"4","AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Compact","suv",31,23,617,34850,0,1,0,0,0,0,0,0,1,1,10.4588084161887,2379
"Mercedes-Benz","GLC-Class","2016","regular",241,"4","AUTOMATIC","rear wheel drive",4,"Crossover,Luxury","Midsize","suv",28,22,617,38950,0,1,0,0,0,0,0,0,1,2,10.5700340512989,2380
"Mercedes-Benz","GLC-Class","2016","regular",241,"4","AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","suv",28,21,617,40950,0,1,0,0,0,0,0,0,1,2,10.6201070892812,2381
"Mercedes-Benz","GLC-Class","2017","regular",241,"4","AUTOMATIC","rear wheel drive",4,"Crossover,Luxury","Midsize","suv",28,22,617,39150,0,1,0,0,0,0,0,0,1,1,10.5751557014189,2382
"Mercedes-Benz","GLC-Class","2017","regular",241,"4","AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","suv",28,21,617,41150,0,1,0,0,0,0,0,0,1,1,10.6249792061052,2383
"Mercedes-Benz","GLE-Class Coupe","2016","regular",362,"6","AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Performance","Midsize","suv",23,17,617,65100,0,1,1,0,0,0,0,0,1,2,11.0836798281967,2384
"Mercedes-Benz","GLE-Class Coupe","2016","regular",577,"8","AUTOMATIC","all wheel drive",4,"Crossover,Factory Tuner,Luxury,High-Performance","Midsize","suv",18,14,617,109300,1,1,1,0,0,0,0,0,1,2,11.6018516741646,2385
