"","Make","Model","Year","Engine_Fuel_Type","Engine_HP","Engine_Cylinders","Transmission_Type","Driven_Wheels","Number_of_Doors","Market_Category","Vehicle_Size","Vehicle_Style","highway_MPG","city_mpg","Popularity","MSRP","obs_number"
"7041","Mazda","MX-5 Miata",2015,"premium unleaded (recommended)",167,4,"MANUAL","rear wheel drive",2,"Performance","Compact","Convertible",28,21,586,28955,4103
"7043","Mazda","MX-5 Miata",2015,"premium unleaded (recommended)",167,4,"MANUAL","rear wheel drive",2,"Performance","Compact","Convertible",28,22,586,23970,4104
"7052","Mazda","MX-5 Miata",2016,"premium unleaded (recommended)",155,4,"MANUAL","rear wheel drive",2,"Performance","Compact","Convertible",34,27,586,27860,4105
"7053","Mazda","MX-5 Miata",2016,"premium unleaded (recommended)",155,4,"AUTOMATIC","rear wheel drive",2,"Performance","Compact","Convertible",36,27,586,28998.3333333333,4106
"7058","Mazda","MX-6",1995,"regular unleaded",164,6,"MANUAL","front wheel drive",2,"Performance","Compact","Coupe",24,18,586,2000,4107
"7059","Mazda","MX-6",1995,"regular unleaded",118,4,"MANUAL","front wheel drive",2,"N/A","Compact","Coupe",31,23,586,2000,4108
"7060","Mazda","MX-6",1996,"regular unleaded",164,6,"MANUAL","front wheel drive",2,"Performance","Compact","Coupe",24,18,586,2000,4109
"7061","Mazda","MX-6",1996,"regular unleaded",118,4,"MANUAL","front wheel drive",2,"N/A","Compact","Coupe",31,23,586,2000,4110
"7063","Mazda","MX-6",1997,"regular unleaded",164,6,"MANUAL","front wheel drive",2,"Performance","Compact","Coupe",24,18,586,2000,4111
"7064","Mazda","MX-6",1997,"regular unleaded",114,4,"MANUAL","front wheel drive",2,"N/A","Compact","Coupe",31,23,586,2000,4112
"7065","Mazda","Navajo",1992,"regular unleaded",155,6,"MANUAL","four wheel drive",2,"N/A","Compact","2dr SUV",20,15,586,2000,4113
"7066","Mazda","Navajo",1992,"regular unleaded",155,6,"MANUAL","rear wheel drive",2,"N/A","Compact","2dr SUV",20,15,586,2000,4114
"7069","Mazda","Navajo",1993,"regular unleaded",160,6,"MANUAL","four wheel drive",2,"N/A","Compact","2dr SUV",21,16,586,2000,4115
"7070","Mazda","Navajo",1993,"regular unleaded",160,6,"MANUAL","rear wheel drive",2,"N/A","Compact","2dr SUV",21,16,586,2000,4116
"7073","Mazda","Navajo",1994,"regular unleaded",160,6,"MANUAL","rear wheel drive",2,"N/A","Compact","2dr SUV",19,14,586,2000,4117
"7075","Mazda","Navajo",1994,"regular unleaded",160,6,"MANUAL","four wheel drive",2,"N/A","Compact","2dr SUV",18,14,586,2000,4118
"7077","Lincoln","Navigator",2015,"regular unleaded",365,6,"AUTOMATIC","four wheel drive",4,"Luxury","Large","4dr SUV",20,15,61,65055,4119
"7078","Lincoln","Navigator",2015,"regular unleaded",365,6,"AUTOMATIC","four wheel drive",4,"Luxury","Large","4dr SUV",19,15,61,67220,4120
"7079","Lincoln","Navigator",2015,"regular unleaded",365,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Large","4dr SUV",22,16,61,61480,4121
"7080","Lincoln","Navigator",2015,"regular unleaded",365,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Large","4dr SUV",20,15,61,63645,4122
"7081","Lincoln","Navigator",2016,"regular unleaded",380,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Large","4dr SUV",22,16,61,67227.5,4123
"7082","Lincoln","Navigator",2016,"regular unleaded",380,6,"AUTOMATIC","four wheel drive",4,"Luxury","Large","4dr SUV",19,15,61,72892.5,4124
"7084","Lincoln","Navigator",2016,"regular unleaded",380,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Large","4dr SUV",20,15,61,69602.5,4125
"7086","Lincoln","Navigator",2016,"regular unleaded",380,6,"AUTOMATIC","four wheel drive",4,"Luxury","Large","4dr SUV",20,15,61,70515,4126
"7089","Lincoln","Navigator",2017,"regular unleaded",380,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Large","4dr SUV",20,15,61,69605,4127
"7090","Lincoln","Navigator",2017,"regular unleaded",380,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Large","4dr SUV",21,15,61,67227.5,4128
"7091","Lincoln","Navigator",2017,"regular unleaded",380,6,"AUTOMATIC","four wheel drive",4,"Luxury","Large","4dr SUV",20,15,61,70515,4129
"7093","Lincoln","Navigator",2017,"regular unleaded",380,6,"AUTOMATIC","four wheel drive",4,"Luxury","Large","4dr SUV",19,15,61,72890,4130
"7097","Dodge","Neon",2003,"premium unleaded (required)",215,4,"MANUAL","front wheel drive",4,"Factory Tuner,Performance","Compact","Sedan",27,19,1851,19450,4131
"7098","Dodge","Neon",2003,"regular unleaded",132,4,"MANUAL","front wheel drive",4,"N/A","Compact","Sedan",32,25,1851,14185,4132
"7099","Dodge","Neon",2003,"premium unleaded (required)",150,4,"MANUAL","front wheel drive",4,"N/A","Compact","Sedan",32,25,1851,17085,4133
"7101","Dodge","Neon",2004,"regular unleaded",132,4,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Sedan",29,22,1851,15470,4134
"7102","Dodge","Neon",2004,"premium unleaded (required)",150,4,"MANUAL","front wheel drive",4,"N/A","Compact","Sedan",32,25,1851,17640,4135
"7103","Dodge","Neon",2004,"regular unleaded",132,4,"MANUAL","front wheel drive",4,"N/A","Compact","Sedan",32,25,1851,14645,4136
"7104","Dodge","Neon",2004,"premium unleaded (required)",225,4,"MANUAL","front wheel drive",4,"Factory Tuner,Performance","Compact","Sedan",28,19,1851,20450,4137
"7107","Dodge","Neon",2005,"regular unleaded",132,4,"MANUAL","front wheel drive",4,"N/A","Compact","Sedan",32,25,1851,14955,4138
"7109","Dodge","Neon",2005,"premium unleaded (required)",220,4,"MANUAL","front wheel drive",4,"Factory Tuner,Performance","Compact","Sedan",28,19,1851,20700,4139
"7110","Plymouth","Neon",1999,"regular unleaded",132,4,"MANUAL","front wheel drive",2,"N/A","Compact","Coupe",36,24,535,2000,4140
"7111","Plymouth","Neon",1999,"regular unleaded",150,4,"MANUAL","front wheel drive",2,"N/A","Compact","Coupe",36,24,535,2000,4141
"7112","Plymouth","Neon",1999,"regular unleaded",132,4,"MANUAL","front wheel drive",4,"N/A","Compact","Sedan",36,24,535,2000,4142
"7115","Plymouth","Neon",1999,"regular unleaded",150,4,"MANUAL","front wheel drive",4,"N/A","Compact","Sedan",36,24,535,2000,4143
"7116","Plymouth","Neon",2000,"regular unleaded",132,4,"MANUAL","front wheel drive",4,"N/A","Compact","Sedan",31,24,535,2022,4144
"7118","Plymouth","Neon",2001,"regular unleaded",132,4,"MANUAL","front wheel drive",4,"N/A","Compact","Sedan",30,24,535,12715,4145
"7119","Volkswagen","New Beetle",2008,"regular unleaded",150,5,"AUTOMATIC","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",29,20,873,20021.6666666667,4146
"7122","Volkswagen","New Beetle",2008,"regular unleaded",150,5,"AUTOMATIC","front wheel drive",2,"N/A","Compact","Convertible",28,20,873,25027.5,4147
"7123","Volkswagen","New Beetle",2008,"regular unleaded",150,5,"MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",28,20,873,17475,4148
"7128","Volkswagen","New Beetle",2008,"regular unleaded",150,5,"MANUAL","front wheel drive",2,"N/A","Compact","Convertible",28,20,873,23240,4149
"7135","Volkswagen","New Beetle",2009,"regular unleaded",150,5,"AUTOMATIC","front wheel drive",2,"N/A","Compact","Convertible",28,20,873,26490,4150
"7137","Volkswagen","New Beetle",2009,"regular unleaded",150,5,"MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",28,20,873,18290,4151
"7140","Volkswagen","New Beetle",2009,"regular unleaded",150,5,"AUTOMATIC","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",29,20,873,19390,4152
"7143","Volkswagen","New Beetle",2010,"regular unleaded",150,5,"MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",28,20,873,18690,4153
"7144","Volkswagen","New Beetle",2010,"regular unleaded",150,5,"AUTOMATIC","front wheel drive",2,"N/A","Compact","Convertible",28,20,873,26890,4154
"7146","Volkswagen","New Beetle",2010,"regular unleaded",150,5,"AUTOMATIC","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",29,20,873,20090,4155
"7155","Chrysler","New Yorker",1994,"regular unleaded",214,6,"AUTOMATIC","front wheel drive",4,"N/A","Large","Sedan",24,16,1013,2000,4156
"7156","Chrysler","New Yorker",1995,"regular unleaded",214,6,"AUTOMATIC","front wheel drive",4,"N/A","Large","Sedan",24,16,1013,2000,4157
"7157","Chrysler","New Yorker",1996,"regular unleaded",214,6,"AUTOMATIC","front wheel drive",4,"N/A","Large","Sedan",24,16,1013,2000,4158
"7158","Oldsmobile","Ninety-Eight",1994,"regular unleaded",170,6,"AUTOMATIC","front wheel drive",4,"N/A","Large","Sedan",25,17,26,2000,4159
"7160","Oldsmobile","Ninety-Eight",1994,"regular unleaded",225,6,"AUTOMATIC","front wheel drive",4,"N/A","Large","Sedan",24,15,26,2000,4160
"7162","Oldsmobile","Ninety-Eight",1995,"regular unleaded",205,6,"AUTOMATIC","front wheel drive",4,"N/A","Large","Sedan",26,17,26,2000,4161
"7163","Oldsmobile","Ninety-Eight",1995,"regular unleaded",225,6,"AUTOMATIC","front wheel drive",4,"N/A","Large","Sedan",26,17,26,2000,4162
"7164","Oldsmobile","Ninety-Eight",1996,"regular unleaded",205,6,"AUTOMATIC","front wheel drive",4,"N/A","Large","Sedan",27,17,26,2000,4163
"7165","Dodge","Nitro",2009,"regular unleaded",210,6,"AUTOMATIC","four wheel drive",4,"Crossover","Midsize","4dr SUV",21,15,1851,25060,4164
"7166","Dodge","Nitro",2009,"regular unleaded",210,6,"AUTOMATIC","rear wheel drive",4,"Crossover","Midsize","4dr SUV",22,16,1851,23400,4165
"7169","Dodge","Nitro",2010,"regular unleaded",210,6,"AUTOMATIC","four wheel drive",4,"Crossover","Midsize","4dr SUV",21,15,1851,24072.5,4166
"7170","Dodge","Nitro",2010,"regular unleaded",260,6,"AUTOMATIC","rear wheel drive",4,"Crossover,Performance","Midsize","4dr SUV",21,16,1851,26250,4167
"7171","Dodge","Nitro",2010,"regular unleaded",210,6,"AUTOMATIC","rear wheel drive",4,"Crossover","Midsize","4dr SUV",22,16,1851,22412.5,4168
"7174","Dodge","Nitro",2010,"regular unleaded",260,6,"AUTOMATIC","four wheel drive",4,"Crossover,Performance","Midsize","4dr SUV",20,16,1851,27910,4169
"7179","Dodge","Nitro",2011,"regular unleaded",260,6,"AUTOMATIC","four wheel drive",4,"Crossover,Performance","Midsize","4dr SUV",21,16,1851,28495,4170
"7180","Dodge","Nitro",2011,"regular unleaded",260,6,"AUTOMATIC","rear wheel drive",4,"Crossover,Performance","Midsize","4dr SUV",21,16,1851,26745,4171
"7182","Dodge","Nitro",2011,"regular unleaded",210,6,"AUTOMATIC","four wheel drive",4,"Crossover","Midsize","4dr SUV",21,15,1851,24106.6666666667,4172
"7183","Dodge","Nitro",2011,"regular unleaded",210,6,"AUTOMATIC","rear wheel drive",4,"Crossover","Midsize","4dr SUV",22,16,1851,22356.6666666667,4173
"7189","Acura","NSX",2004,"regular unleaded",290,6,"MANUAL","rear wheel drive",2,"Exotic,Luxury,High-Performance","Compact","Coupe",22,16,204,89000,4174
"7190","Acura","NSX",2004,"regular unleaded",252,6,"AUTOMATIC","rear wheel drive",2,"Exotic,Luxury,High-Performance","Compact","Coupe",22,16,204,89000,4175
"7191","Acura","NSX",2005,"regular unleaded",290,6,"MANUAL","rear wheel drive",2,"Exotic,Luxury,High-Performance","Compact","Coupe",22,16,204,89000,4176
"7192","Acura","NSX",2005,"regular unleaded",252,6,"AUTOMATIC","rear wheel drive",2,"Exotic,Luxury,High-Performance","Compact","Coupe",22,16,204,89000,4177
"7193","Acura","NSX",2017,"premium unleaded (required)",573,6,"AUTOMATED_MANUAL","all wheel drive",2,"Exotic,Luxury,High-Performance,Hybrid","Compact","Coupe",22,21,204,156000,4178
"7194","Nissan","NV200",2015,"regular unleaded",131,4,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Cargo Minivan",26,24,2009,21215,4179
"7196","Nissan","NV200",2016,"regular unleaded",131,4,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Cargo Minivan",26,24,2009,21315,4180
"7198","Nissan","NV200",2017,"regular unleaded",131,4,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Cargo Minivan",26,24,2009,21780,4181
"7200","Lexus","NX 200t",2015,"premium unleaded (required)",235,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",28,21,454,36930,4182
"7201","Lexus","NX 200t",2015,"premium unleaded (required)",235,4,"AUTOMATIC","front wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",28,22,454,35530,4183
"7204","Lexus","NX 200t",2016,"premium unleaded (required)",235,4,"AUTOMATIC","front wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",28,22,454,36015,4184
"7206","Lexus","NX 200t",2016,"premium unleaded (required)",235,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",28,22,454,36365,4185
"7207","Lexus","NX 200t",2016,"premium unleaded (required)",235,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",27,22,454,38465,4186
"7208","Lexus","NX 200t",2017,"premium unleaded (required)",235,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",27,22,454,38585,4187
"7209","Lexus","NX 200t",2017,"premium unleaded (required)",235,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",28,22,454,36485,4188
"7210","Lexus","NX 200t",2017,"premium unleaded (required)",235,4,"AUTOMATIC","front wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",28,22,454,36135,4189
"7212","Lexus","NX 300h",2015,"regular unleaded",194,4,"AUTOMATIC","front wheel drive",4,"Crossover,Luxury,Hybrid","Midsize","4dr SUV",31,35,454,39720,4190
"7213","Lexus","NX 300h",2015,"regular unleaded",194,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Hybrid","Midsize","4dr SUV",30,33,454,41310,4191
"7214","Lexus","NX 300h",2016,"regular unleaded",194,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Hybrid","Midsize","4dr SUV",30,33,454,41310,4192
"7215","Lexus","NX 300h",2016,"regular unleaded",194,4,"AUTOMATIC","front wheel drive",4,"Crossover,Luxury,Hybrid","Midsize","4dr SUV",31,35,454,39720,4193
"7216","Lexus","NX 300h",2017,"regular unleaded",194,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Hybrid","Midsize","4dr SUV",30,33,454,39720,4194
"7217","Nissan","NX",1991,"regular unleaded",140,4,"MANUAL","front wheel drive",2,"Hatchback,Performance","Compact","2dr Hatchback",28,21,2009,2000,4195
"7218","Nissan","NX",1991,"regular unleaded",110,4,"MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",35,24,2009,2000,4196
"7219","Nissan","NX",1992,"regular unleaded",110,4,"MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",35,24,2009,2000,4197
"7220","Nissan","NX",1992,"regular unleaded",140,4,"MANUAL","front wheel drive",2,"Hatchback,Performance","Compact","2dr Hatchback",28,20,2009,2000,4198
"7221","Nissan","NX",1993,"regular unleaded",140,4,"MANUAL","front wheel drive",2,"Hatchback,Performance","Compact","2dr Hatchback",28,20,2009,2000,4199
"7222","Nissan","NX",1993,"regular unleaded",110,4,"MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",34,24,2009,2000,4200
"7223","Honda","Odyssey",2015,"regular unleaded",248,6,"AUTOMATIC","front wheel drive",4,"N/A","Large","Passenger Minivan",28,19,2202,36972.1428571429,4201
"7230","Honda","Odyssey",2016,"regular unleaded",248,6,"AUTOMATIC","front wheel drive",4,"N/A","Large","Passenger Minivan",28,19,2202,36797.5,4202
"7238","Dodge","Omni",1990,"regular unleaded",93,4,"MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",31,22,1851,2000,4203
"7239","Kia","Optima Hybrid",2015,"regular unleaded",199,4,"AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","Sedan",39,35,1720,32150,4204
"7240","Kia","Optima Hybrid",2015,"regular unleaded",199,4,"AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","Sedan",40,36,1720,25990,4205
"7241","Kia","Optima Hybrid",2016,"regular unleaded",199,4,"AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","Sedan",39,35,1720,32195,4206
"7242","Kia","Optima Hybrid",2016,"regular unleaded",199,4,"AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","Sedan",40,36,1720,25995,4207
"7243","Kia","Optima Hybrid",2017,"regular unleaded",192,4,"AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","Sedan",46,39,1720,28492.5,4208
"7245","Kia","Optima",2014,"regular unleaded",199,4,"AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","Sedan",40,36,1720,25995,4209
"7246","Kia","Optima",2014,"regular unleaded",274,4,"AUTOMATIC","front wheel drive",4,"Performance","Midsize","Sedan",31,20,1720,31400,4210
"7247","Kia","Optima",2014,"regular unleaded",192,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",34,23,1720,23650,4211
"7249","Kia","Optima",2014,"regular unleaded",199,4,"AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","Sedan",39,35,1720,31995,4212
"7252","Kia","Optima",2015,"regular unleaded",192,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",34,23,1720,23990,4213
"7254","Kia","Optima",2015,"regular unleaded",274,4,"AUTOMATIC","front wheel drive",4,"Performance","Midsize","Sedan",31,20,1720,31600,4214
"7257","Kia","Optima",2016,"regular unleaded",245,4,"AUTOMATIC","front wheel drive",4,"Performance","Midsize","Sedan",32,22,1720,32990,4215
"7258","Kia","Optima",2016,"regular unleaded",178,4,"AUTOMATED_MANUAL","front wheel drive",4,"N/A","Midsize","Sedan",39,28,1720,24140,4216
"7259","Kia","Optima",2016,"regular unleaded",185,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",35,24,1720,23640,4217
"7262","Subaru","Outback",2015,"regular unleaded",175,4,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",33,25,640,27445,4218
"7266","Subaru","Outback",2015,"regular unleaded",256,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",27,20,640,32995,4219
"7269","Subaru","Outback",2016,"regular unleaded",175,4,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",33,25,640,27745,4220
"7270","Subaru","Outback",2016,"regular unleaded",256,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",27,20,640,33395,4221
"7276","Subaru","Outback",2017,"regular unleaded",175,4,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",32,25,640,30431.25,4222
"7278","Subaru","Outback",2017,"regular unleaded",256,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",27,20,640,36595,4223
"7282","Mitsubishi","Outlander Sport",2015,"regular unleaded",148,4,"AUTOMATIC","four wheel drive",4,"Crossover","Compact","4dr SUV",30,24,436,23195,4224
"7283","Mitsubishi","Outlander Sport",2015,"regular unleaded",168,4,"AUTOMATIC","front wheel drive",4,"Crossover","Compact","4dr SUV",28,23,436,22445,4225
"7284","Mitsubishi","Outlander Sport",2015,"regular unleaded",168,4,"AUTOMATIC","four wheel drive",4,"Crossover","Compact","4dr SUV",26,23,436,23845,4226
"7286","Mitsubishi","Outlander Sport",2015,"regular unleaded",148,4,"AUTOMATIC","front wheel drive",4,"Crossover","Compact","4dr SUV",32,25,436,21795,4227
"7288","Mitsubishi","Outlander Sport",2015,"regular unleaded",148,4,"MANUAL","front wheel drive",4,"Crossover","Compact","4dr SUV",30,24,436,19595,4228
"7291","Mitsubishi","Outlander Sport",2016,"regular unleaded",168,4,"AUTOMATIC","front wheel drive",4,"Crossover","Compact","4dr SUV",28,23,436,23445,4229
"7292","Mitsubishi","Outlander Sport",2016,"regular unleaded",148,4,"AUTOMATIC","four wheel drive",4,"Crossover","Compact","4dr SUV",29,23,436,22195,4230
"7293","Mitsubishi","Outlander Sport",2016,"regular unleaded",168,4,"AUTOMATIC","four wheel drive",4,"Crossover","Compact","4dr SUV",27,22,436,24845,4231
"7298","Mitsubishi","Outlander Sport",2016,"regular unleaded",148,4,"AUTOMATIC","front wheel drive",4,"Crossover","Compact","4dr SUV",31,24,436,20795,4232
"7299","Mitsubishi","Outlander Sport",2016,"regular unleaded",148,4,"MANUAL","front wheel drive",4,"Crossover","Compact","4dr SUV",29,23,436,19595,4233
"7302","Mitsubishi","Outlander Sport",2017,"regular unleaded",168,4,"AUTOMATIC","four wheel drive",4,"Crossover","Compact","4dr SUV",27,22,436,25861.6666666667,4234
"7303","Mitsubishi","Outlander Sport",2017,"regular unleaded",148,4,"AUTOMATIC","four wheel drive",4,"Crossover","Compact","4dr SUV",29,23,436,22495,4235
"7305","Mitsubishi","Outlander Sport",2017,"regular unleaded",148,4,"AUTOMATIC","front wheel drive",4,"Crossover","Compact","4dr SUV",30,24,436,20995,4236
